vegetable_name,season,year,month,supply_level,demand_level,location,market_type,rainfall_index,quality_grade,holiday_season_flag,Price
Potato,Winter,2023,5,396,245,Chennai,Wholesale,26.87527364,B,0,26.48
Tomato,Winter,2022,1,599,884,Chennai,Wholesale,4.824731077,C,1,41.71
Carrot,Winter,2022,1,423,443,Hyderabad,Wholesale,5.473823189,A,1,68.98
Potato,Rainy,2022,4,271,227,Kolkata,Retail,78.07658827,A,0,41.73
Tomato,Rainy,2021,9,784,716,Bangalore,Retail,77.45420904,B,0,44.11
Onion,Rainy,2022,8,701,334,Chennai,Retail,32.33417967,C,0,32.29
Tomato,Summer,2021,8,613,756,Chennai,Wholesale,86.73185561,B,0,39.61
Brinjal,Rainy,2022,10,696,657,Chennai,Retail,0.502975931,B,1,56.46
Tomato,Summer,2023,5,784,627,Chennai,Retail,63.36346193,A,0,54.57
Brinjal,Rainy,2021,11,336,463,Delhi,Wholesale,89.60879803,A,1,62.23
Brinjal,Summer,2023,3,365,943,Mumbai,Retail,35.70261723,C,0,55.9
Carrot,Winter,2024,11,533,192,Mumbai,Retail,75.47966474,C,1,45.23
Brinjal,Winter,2022,2,768,469,Mumbai,Wholesale,37.02476336,A,0,51.26
Onion,Summer,2021,8,871,919,Bangalore,Retail,62.51242849,B,0,41.98
Potato,Winter,2023,9,567,900,Chennai,Retail,39.02258775,A,0,52.12
Potato,Winter,2023,3,877,900,Kolkata,Wholesale,52.10563952,C,0,24.77
Onion,Rainy,2024,7,790,181,Kolkata,Retail,15.1435224,C,0,30.99
Onion,Summer,2021,4,229,432,Delhi,Retail,99.8015308,A,0,59.89
Tomato,Rainy,2024,8,466,466,Kolkata,Retail,22.37061803,B,0,47.09
Onion,Summer,2024,6,491,307,Mumbai,Wholesale,19.1782604,A,0,41.06
Brinjal,Winter,2024,8,753,652,Kolkata,Wholesale,40.91383061,C,0,36.67
Onion,Rainy,2021,5,179,752,Chennai,Wholesale,63.38674804,A,0,78.83
Carrot,Rainy,2023,9,768,691,Hyderabad,Retail,84.03630933,B,0,53.73
Onion,Rainy,2023,9,370,500,Mumbai,Retail,74.23792211,A,0,55.2
Potato,Summer,2024,10,162,743,Mumbai,Retail,57.47451563,B,1,71.73
Onion,Rainy,2022,11,186,411,Kolkata,Retail,64.76603758,C,1,47.76
Tomato,Rainy,2021,7,898,393,Chennai,Wholesale,75.84721479,C,0,27.97
Onion,Rainy,2024,11,708,347,Delhi,Retail,84.36452404,C,1,34.03
Brinjal,Winter,2023,1,928,575,Chennai,Retail,71.23320982,A,1,63.4
Brinjal,Summer,2023,1,279,772,Chennai,Wholesale,11.53418223,B,1,65.35
Brinjal,Rainy,2021,3,874,579,Chennai,Retail,74.00179211,C,0,39.95
Onion,Rainy,2024,11,220,201,Mumbai,Wholesale,28.27915176,A,1,48.82
Onion,Summer,2022,9,466,799,Delhi,Retail,60.46914973,A,0,59.97
Carrot,Winter,2023,6,462,664,Kolkata,Retail,76.23113021,A,0,73.57
Potato,Rainy,2022,8,476,707,Delhi,Wholesale,96.54688885,A,0,39.35
Tomato,Winter,2021,6,275,340,Chennai,Retail,51.28569107,C,0,40.83
Tomato,Rainy,2023,12,165,857,Mumbai,Wholesale,15.225208,C,1,69.58
Onion,Rainy,2021,11,204,285,Hyderabad,Retail,94.46029405,B,1,47.73
Carrot,Rainy,2022,4,272,659,Kolkata,Wholesale,41.66101415,B,0,62.06
Carrot,Winter,2022,11,825,308,Bangalore,Retail,54.41510571,B,1,54.18
Carrot,Rainy,2022,7,672,483,Delhi,Retail,5.479941955,A,0,69.05
Onion,Rainy,2023,6,172,400,Hyderabad,Retail,69.98708636,A,0,66.26
Tomato,Summer,2022,10,224,211,Bangalore,Retail,46.06498874,A,1,62
Carrot,Winter,2024,8,864,567,Hyderabad,Retail,77.02837386,A,0,64.77
Carrot,Summer,2023,7,747,698,Mumbai,Wholesale,20.90355115,C,0,42.13
Onion,Winter,2024,2,829,916,Kolkata,Wholesale,81.55681661,C,0,29.47
Tomato,Summer,2023,7,287,602,Bangalore,Wholesale,48.96820881,C,0,41.53
Potato,Winter,2023,3,379,673,Chennai,Wholesale,5.613468888,B,0,37.71
Potato,Rainy,2022,7,732,799,Bangalore,Wholesale,44.8854077,C,0,25.51
Brinjal,Rainy,2024,6,209,650,Mumbai,Retail,29.00487102,C,0,60.09
Tomato,Winter,2023,10,474,317,Bangalore,Retail,35.88689417,A,1,59.46
Carrot,Winter,2021,6,907,233,Hyderabad,Wholesale,53.56271605,A,0,52.71
Onion,Summer,2023,12,377,875,Mumbai,Retail,37.76263954,A,1,72.9
Brinjal,Summer,2021,10,238,499,Kolkata,Retail,42.91786957,B,1,65.07
Potato,Rainy,2022,9,932,360,Delhi,Wholesale,39.38643966,A,0,29.87
Tomato,Rainy,2022,1,167,702,Hyderabad,Wholesale,23.77304219,A,1,90.82
Onion,Rainy,2023,11,193,499,Bangalore,Wholesale,3.699692317,A,1,68.75
Carrot,Summer,2021,8,909,446,Hyderabad,Wholesale,19.76000583,B,0,45.62
Onion,Winter,2023,9,692,563,Kolkata,Wholesale,43.95056033,C,0,28.52
Carrot,Rainy,2022,10,200,326,Chennai,Retail,6.912938853,B,1,67.32
Brinjal,Rainy,2022,6,483,755,Hyderabad,Wholesale,31.46131175,C,0,42.31
Potato,Summer,2022,3,796,583,Delhi,Wholesale,53.79986277,C,0,22.47
Carrot,Summer,2024,12,934,615,Chennai,Wholesale,37.50063204,A,1,63.02
Brinjal,Summer,2024,9,545,578,Mumbai,Wholesale,4.275916218,C,0,39.4
Onion,Summer,2022,9,520,294,Chennai,Wholesale,31.44751652,C,0,27.05
Potato,Rainy,2023,12,879,890,Kolkata,Wholesale,49.41610396,B,1,33.13
Tomato,Winter,2022,6,473,755,Mumbai,Wholesale,34.12379826,B,0,44.97
Carrot,Rainy,2023,10,255,765,Delhi,Retail,88.49429518,C,1,64.9
Tomato,Rainy,2023,3,781,539,Hyderabad,Wholesale,38.73965064,C,0,31.16
Onion,Winter,2023,9,398,388,Kolkata,Retail,72.36366001,B,0,40.86
Potato,Rainy,2021,4,222,153,Kolkata,Wholesale,58.83822131,B,0,25.82
Onion,Summer,2022,9,762,920,Hyderabad,Retail,66.53830719,B,0,43.19
Potato,Rainy,2021,12,607,930,Chennai,Wholesale,34.02297175,B,1,38.41
Carrot,Rainy,2021,5,349,883,Bangalore,Wholesale,35.11615874,C,0,53.81
Carrot,Summer,2024,11,697,882,Delhi,Retail,76.24019601,A,1,76.65
Brinjal,Winter,2021,7,799,340,Chennai,Retail,8.468419165,C,0,40.36
Carrot,Rainy,2024,11,442,833,Kolkata,Wholesale,28.4591559,C,1,52.52
Tomato,Winter,2022,3,199,539,Bangalore,Wholesale,79.33246226,B,0,53.08
Onion,Rainy,2021,2,410,461,Kolkata,Retail,10.19092926,C,0,37.98
Potato,Summer,2024,12,211,504,Hyderabad,Retail,38.23284154,C,1,44.94
Potato,Rainy,2023,8,170,275,Kolkata,Wholesale,94.45557787,B,0,32.7
Brinjal,Winter,2024,1,204,942,Bangalore,Retail,58.15905317,C,1,73.98
Potato,Rainy,2024,7,907,648,Hyderabad,Retail,26.7361598,B,0,34.35
Potato,Winter,2023,9,789,945,Mumbai,Retail,97.19428999,B,0,35.88
Brinjal,Rainy,2022,2,749,150,Delhi,Retail,96.26264911,A,0,52.44
Carrot,Summer,2021,10,613,242,Mumbai,Wholesale,76.83468011,B,1,46.47
Carrot,Winter,2024,9,371,292,Bangalore,Wholesale,12.14738789,C,0,41.29
Tomato,Summer,2022,9,212,798,Mumbai,Wholesale,96.59242267,B,0,61.85
Brinjal,Winter,2022,1,657,892,Bangalore,Retail,86.39931435,C,1,48.23
Carrot,Summer,2021,8,173,640,Delhi,Wholesale,28.73320109,C,0,62.86
Onion,Winter,2021,9,283,632,Chennai,Retail,60.44585154,B,0,52.61
Brinjal,Rainy,2021,3,492,673,Bangalore,Wholesale,48.42163147,A,0,59.19
Onion,Rainy,2022,6,902,640,Delhi,Wholesale,23.19986219,B,0,33.45
Onion,Rainy,2023,2,423,886,Kolkata,Retail,91.44879708,A,0,62.69
Carrot,Rainy,2022,10,814,243,Mumbai,Wholesale,26.83818178,B,1,47.61
Brinjal,Winter,2022,1,353,715,Delhi,Wholesale,67.28697623,C,1,48.01
Onion,Summer,2024,6,560,741,Kolkata,Wholesale,24.75924895,A,0,48.62
Onion,Winter,2024,1,944,817,Hyderabad,Wholesale,24.80568041,A,1,48.49
Onion,Winter,2023,8,870,436,Chennai,Wholesale,56.60539144,C,0,25.7
Brinjal,Rainy,2023,6,358,514,Mumbai,Wholesale,10.42627401,A,0,61.84
Onion,Summer,2024,12,521,643,Hyderabad,Retail,15.88699174,B,1,49.45
Onion,Winter,2021,9,340,747,Bangalore,Retail,88.97471206,C,0,43.48
Onion,Winter,2024,12,565,658,Kolkata,Retail,0.072535942,B,1,49.46
Onion,Rainy,2022,9,804,495,Bangalore,Retail,48.76116579,A,0,48.23
Carrot,Summer,2024,2,246,550,Mumbai,Retail,62.40987966,C,0,56.56
Onion,Summer,2024,10,648,895,Hyderabad,Wholesale,82.91395986,C,1,34.93
Brinjal,Summer,2023,6,307,491,Mumbai,Wholesale,68.01940531,B,0,48.63
Carrot,Summer,2024,1,410,689,Bangalore,Retail,14.72282484,A,1,84.37
Potato,Rainy,2024,10,359,342,Mumbai,Wholesale,42.0360716,C,1,27.94
Onion,Winter,2021,6,285,740,Kolkata,Retail,10.88089173,C,0,49.17
Brinjal,Winter,2024,8,839,894,Kolkata,Wholesale,47.03419899,C,0,37.99
Potato,Summer,2021,7,356,451,Delhi,Retail,73.51484944,A,0,46.79
Carrot,Summer,2022,2,345,286,Chennai,Wholesale,9.990563149,B,0,49.04
Potato,Summer,2022,4,808,218,Kolkata,Wholesale,78.90212383,C,0,18.08
Onion,Summer,2021,3,480,650,Bangalore,Retail,21.78913024,A,0,57.86
Potato,Winter,2023,1,835,813,Hyderabad,Wholesale,81.05055434,B,1,31.51
Carrot,Winter,2021,7,717,568,Bangalore,Retail,78.67085895,B,0,52.97
Brinjal,Summer,2024,11,364,158,Delhi,Wholesale,61.88978977,C,1,36.06
Potato,Summer,2021,9,344,330,Kolkata,Retail,1.056473912,A,0,46.96
Brinjal,Winter,2023,6,588,805,Delhi,Wholesale,62.43089265,B,0,46.8
Carrot,Rainy,2023,5,273,697,Delhi,Retail,60.79671189,C,0,59.04
Brinjal,Winter,2021,1,428,356,Delhi,Retail,46.45471133,A,1,67.01
Carrot,Rainy,2024,9,874,938,Hyderabad,Wholesale,98.64009294,A,0,59.63
Onion,Summer,2023,12,704,260,Delhi,Retail,11.71615681,C,1,35.57
Brinjal,Rainy,2022,10,454,560,Delhi,Retail,98.22534272,B,1,55.15
Brinjal,Winter,2022,3,896,404,Bangalore,Retail,77.80950378,C,0,38.2
Tomato,Winter,2024,8,294,169,Kolkata,Wholesale,70.03500164,B,0,34.35
Brinjal,Rainy,2024,6,420,774,Hyderabad,Wholesale,60.40534925,C,0,43.46
Brinjal,Summer,2021,9,158,445,Bangalore,Retail,29.55890176,B,0,68.01
Potato,Summer,2024,5,417,587,Bangalore,Retail,3.119791889,C,0,35.29
Carrot,Winter,2024,5,795,861,Mumbai,Wholesale,15.20121162,C,0,43.46
Potato,Summer,2021,10,501,854,Hyderabad,Wholesale,80.60489048,A,1,47.61
Onion,Rainy,2023,11,897,369,Mumbai,Retail,10.08906464,C,1,35.95
Carrot,Winter,2021,9,564,687,Chennai,Retail,95.25647341,B,0,56.13
Potato,Winter,2023,6,229,896,Chennai,Wholesale,59.29460673,A,0,68.36
Brinjal,Winter,2022,4,456,329,Delhi,Wholesale,52.53900868,A,0,51.72
Potato,Rainy,2022,5,495,186,Kolkata,Retail,52.26070916,A,0,37.86
Potato,Winter,2021,1,616,325,Hyderabad,Wholesale,72.02610274,A,1,34.82
Potato,Rainy,2021,12,857,160,Chennai,Wholesale,0.96750168,A,1,34.55
Potato,Winter,2021,5,806,811,Mumbai,Wholesale,27.05667181,B,0,29.96
Carrot,Winter,2023,4,693,863,Kolkata,Retail,2.73461005,B,0,60.08
Tomato,Summer,2021,10,536,291,Hyderabad,Retail,17.78325053,C,1,40.09
Carrot,Rainy,2021,7,419,162,Chennai,Wholesale,7.735560523,B,0,45.16
Onion,Summer,2022,9,569,511,Bangalore,Retail,64.096395,B,0,40.5
Brinjal,Summer,2024,12,945,243,Bangalore,Wholesale,26.36097035,C,1,35.92
Tomato,Summer,2022,8,812,613,Chennai,Wholesale,29.22184806,B,0,37.62
Potato,Rainy,2022,7,258,485,Mumbai,Wholesale,73.40600622,A,0,44.9
Tomato,Summer,2023,5,809,200,Mumbai,Retail,82.99769324,B,0,37.9
Tomato,Rainy,2024,4,701,427,Mumbai,Retail,57.71814291,B,0,42.17
Onion,Winter,2024,3,547,865,Kolkata,Retail,87.36610768,A,0,57.14
Tomato,Rainy,2024,8,397,156,Mumbai,Retail,60.50055834,B,0,40.11
Carrot,Winter,2024,1,874,471,Hyderabad,Retail,58.88932912,A,1,69.36
Potato,Summer,2023,9,567,257,Kolkata,Wholesale,18.84900929,A,0,31.65
Brinjal,Winter,2021,8,644,901,Bangalore,Wholesale,4.687772274,B,0,49.38
Tomato,Summer,2021,1,774,523,Kolkata,Retail,72.93646378,B,1,46.16
Brinjal,Winter,2022,1,933,268,Bangalore,Wholesale,32.19876523,B,1,42.29
Tomato,Rainy,2022,5,693,724,Chennai,Retail,0.867237475,A,0,60.44
Tomato,Winter,2023,3,490,777,Chennai,Retail,71.44034462,A,0,62.98
Brinjal,Summer,2022,11,344,253,Kolkata,Retail,40.17163828,B,1,52.99
Carrot,Winter,2024,1,855,942,Chennai,Retail,42.03671107,B,1,61.22
Brinjal,Summer,2021,7,885,209,Chennai,Retail,26.91537478,A,0,56.31
Tomato,Winter,2024,2,351,365,Kolkata,Wholesale,29.6687082,A,0,50.18
Potato,Rainy,2024,12,444,477,Hyderabad,Retail,36.12092941,B,1,41.2
Onion,Rainy,2022,4,750,371,Chennai,Retail,59.34849811,B,0,37.07
Potato,Rainy,2022,10,192,451,Bangalore,Retail,66.97880562,A,1,64.19
Brinjal,Rainy,2023,11,489,851,Mumbai,Retail,10.53893007,B,1,63.21
Brinjal,Winter,2023,7,779,293,Hyderabad,Retail,99.92527025,C,0,36.88
Carrot,Winter,2021,7,328,360,Mumbai,Retail,80.1978062,B,0,55.64
Carrot,Winter,2022,7,938,618,Chennai,Wholesale,94.17344538,C,0,37.53
Potato,Winter,2024,4,919,382,Mumbai,Wholesale,3.494199585,C,0,21.76
Potato,Rainy,2023,3,442,181,Hyderabad,Wholesale,48.03025681,B,0,23.76
Potato,Rainy,2022,7,773,696,Kolkata,Wholesale,12.69610101,A,0,36.98
Tomato,Rainy,2022,3,172,629,Delhi,Retail,31.65348734,C,0,59.89
Potato,Winter,2021,12,749,241,Hyderabad,Retail,76.72610759,A,1,41.03
Carrot,Winter,2024,12,783,549,Kolkata,Retail,82.49355071,A,1,70
Tomato,Winter,2022,4,873,529,Chennai,Wholesale,60.93248308,C,0,29.76
Carrot,Winter,2022,10,905,875,Kolkata,Retail,84.8573569,B,1,58.3
Brinjal,Winter,2024,12,713,692,Chennai,Wholesale,5.539871518,A,1,61.88
Carrot,Rainy,2024,8,341,431,Hyderabad,Retail,6.652313588,C,0,51.06
Onion,Summer,2023,12,556,811,Chennai,Wholesale,7.454246014,A,1,56.01
Tomato,Summer,2022,8,162,202,Chennai,Retail,11.41475647,A,0,62.12
Tomato,Rainy,2021,6,723,207,Kolkata,Retail,22.9072666,C,0,34.56
Potato,Summer,2021,5,528,762,Mumbai,Retail,54.01032341,C,0,33.83
Carrot,Summer,2023,7,796,830,Bangalore,Retail,65.70256388,A,0,69.68
Tomato,Summer,2024,8,250,156,Delhi,Wholesale,80.54880784,B,0,34.37
Tomato,Summer,2023,9,719,362,Chennai,Retail,65.29046211,C,0,34.78
Tomato,Winter,2021,9,514,189,Chennai,Wholesale,56.52880803,B,0,33.04
Brinjal,Winter,2022,6,193,936,Kolkata,Retail,39.57933298,C,0,72.96
Tomato,Rainy,2023,7,376,374,Bangalore,Retail,48.0628075,C,0,39.1
Tomato,Summer,2024,1,418,888,Chennai,Wholesale,0.189328843,A,1,68.83
Carrot,Summer,2024,10,812,645,Bangalore,Retail,64.61638049,C,1,48.92
Brinjal,Summer,2022,5,661,839,Delhi,Wholesale,85.29058288,B,0,44.99
Carrot,Summer,2021,2,516,732,Hyderabad,Retail,47.17162111,C,0,50.88
Potato,Winter,2021,7,210,848,Kolkata,Retail,84.00476087,C,0,52.54
Onion,Rainy,2024,2,565,487,Mumbai,Retail,77.17054838,C,0,33.71
Carrot,Rainy,2021,10,403,379,Bangalore,Retail,83.542873,B,1,58.1
Carrot,Summer,2022,8,784,497,Chennai,Wholesale,20.43060665,A,0,58.6
Onion,Winter,2024,4,236,621,Chennai,Retail,67.52472646,C,0,47.5
Carrot,Summer,2022,5,912,719,Hyderabad,Wholesale,48.87009543,C,0,40.06
Carrot,Winter,2024,1,822,844,Kolkata,Wholesale,31.91691504,A,1,67.44
Tomato,Summer,2021,4,830,923,Mumbai,Retail,52.39021227,B,0,46.9
Tomato,Summer,2023,4,605,327,Chennai,Wholesale,39.97341013,C,0,29.97
Potato,Winter,2024,7,527,762,Delhi,Wholesale,22.51485643,A,0,42.61
Potato,Summer,2021,10,646,637,Chennai,Retail,78.87472079,A,1,48.38
Carrot,Rainy,2021,8,329,391,Hyderabad,Retail,52.5094796,C,0,48.93
Brinjal,Winter,2022,8,861,808,Kolkata,Retail,32.01776793,A,0,63.94
Tomato,Winter,2021,10,752,896,Chennai,Wholesale,77.81783395,A,1,54.5
Potato,Rainy,2023,6,662,400,Chennai,Wholesale,93.88759241,A,0,29.59
Onion,Summer,2023,12,510,759,Delhi,Retail,68.59181167,A,1,62.03
Tomato,Summer,2021,8,927,359,Hyderabad,Wholesale,13.24488993,A,0,43.69
Carrot,Summer,2022,9,584,796,Delhi,Wholesale,9.798195983,C,0,45.78
Onion,Rainy,2023,10,593,298,Delhi,Wholesale,52.92894556,C,1,29.24
Tomato,Rainy,2022,9,355,625,Kolkata,Wholesale,47.91389124,B,0,45.88
Potato,Rainy,2024,12,803,926,Delhi,Wholesale,77.41076662,B,1,33.27
Carrot,Winter,2023,12,642,640,Kolkata,Wholesale,30.58759327,C,1,45.67
Brinjal,Rainy,2023,9,812,753,Bangalore,Wholesale,8.610153923,B,0,44.99
Onion,Rainy,2023,1,489,922,Chennai,Wholesale,9.043445145,A,1,60.72
Potato,Rainy,2022,4,459,796,Mumbai,Retail,34.89930081,A,0,53.97
Carrot,Rainy,2024,8,385,258,Delhi,Retail,54.79319893,B,0,52.82
Potato,Winter,2023,11,628,202,Bangalore,Retail,82.75836477,A,1,40.72
Onion,Summer,2022,3,472,612,Kolkata,Retail,10.99362551,A,0,57.76
Brinjal,Winter,2023,10,893,842,Bangalore,Wholesale,60.73517494,C,1,39.99
Onion,Rainy,2022,9,910,519,Kolkata,Retail,61.59943387,A,0,47.08
Onion,Summer,2024,9,898,741,Chennai,Wholesale,66.06523961,C,0,27.86
Carrot,Rainy,2022,4,872,324,Bangalore,Wholesale,50.64440147,C,0,36.82
Tomato,Winter,2021,5,423,250,Hyderabad,Wholesale,81.70720498,B,0,34.04
Onion,Winter,2023,5,768,920,Mumbai,Wholesale,71.01134012,B,0,35.93
Tomato,Summer,2023,4,589,672,Mumbai,Wholesale,98.28754047,B,0,38.32
Carrot,Rainy,2022,4,564,807,Mumbai,Retail,77.48671269,A,0,73.44
Brinjal,Summer,2021,11,168,830,Mumbai,Retail,38.65293612,C,1,77.06
Brinjal,Winter,2021,3,587,358,Mumbai,Retail,58.12226526,A,0,58.94
Carrot,Summer,2022,9,258,749,Kolkata,Retail,59.01386741,A,0,90.83
Potato,Winter,2021,7,477,943,Delhi,Retail,83.76968225,A,0,54.26
Brinjal,Rainy,2024,9,210,538,Chennai,Retail,23.57291671,A,0,82.51
Brinjal,Rainy,2021,8,277,475,Delhi,Retail,56.19596212,C,0,48.56
Potato,Summer,2024,8,655,562,Kolkata,Wholesale,61.70939854,C,0,23.16
Brinjal,Summer,2024,4,605,301,Chennai,Wholesale,78.93880813,A,0,47.89
Carrot,Rainy,2022,4,896,578,Kolkata,Wholesale,53.66717022,B,0,45.65
Carrot,Winter,2021,8,862,820,Bangalore,Wholesale,5.223388924,C,0,42.79
Potato,Summer,2023,6,544,765,Delhi,Wholesale,86.23505659,A,0,38.98
Tomato,Winter,2021,9,871,526,Chennai,Wholesale,93.29599765,A,0,42.12
Potato,Summer,2021,3,755,327,Chennai,Retail,62.86737677,C,0,25.82
Carrot,Winter,2024,3,221,507,Bangalore,Retail,71.1574292,A,0,83.38
Brinjal,Summer,2023,12,275,217,Kolkata,Retail,85.61942074,B,1,51.65
Potato,Winter,2023,2,825,842,Hyderabad,Retail,14.71848847,C,0,31.95
Onion,Rainy,2022,8,194,187,Kolkata,Retail,28.0553881,A,0,53.14
Tomato,Winter,2021,8,260,876,Delhi,Retail,10.48098242,A,0,85.98
Tomato,Winter,2023,4,190,592,Hyderabad,Retail,47.0734929,A,0,81.27
Brinjal,Rainy,2021,11,340,830,Bangalore,Retail,55.19190835,A,1,84.62
Brinjal,Summer,2022,6,611,506,Hyderabad,Wholesale,1.967686431,A,0,55.45
Potato,Winter,2024,9,551,432,Kolkata,Wholesale,21.3135793,A,0,35.24
Brinjal,Rainy,2023,1,218,659,Hyderabad,Wholesale,90.07073161,A,1,80.6
Carrot,Summer,2023,7,687,256,Delhi,Wholesale,56.74244442,B,0,43.08
Brinjal,Rainy,2022,9,856,424,Chennai,Retail,35.32157909,B,0,47.04
Tomato,Rainy,2023,2,793,394,Hyderabad,Wholesale,70.20878296,C,0,28.61
Brinjal,Winter,2023,8,766,734,Chennai,Retail,59.74747499,A,0,62.78
Brinjal,Summer,2022,8,324,388,Kolkata,Wholesale,80.00697824,C,0,37.86
Potato,Rainy,2023,10,185,202,Kolkata,Retail,67.15613925,B,1,40.09
Tomato,Rainy,2024,7,570,236,Chennai,Retail,50.48061351,C,0,34.6
Potato,Winter,2021,6,699,474,Mumbai,Wholesale,57.83120441,A,0,32.23
Carrot,Winter,2021,9,513,944,Delhi,Wholesale,66.14963817,C,0,47.5
Tomato,Summer,2023,12,644,637,Bangalore,Retail,75.46313023,B,1,48.87
Onion,Winter,2024,6,675,500,Chennai,Wholesale,6.289499607,A,0,43.01
Carrot,Winter,2021,12,461,167,Kolkata,Wholesale,20.64205284,A,1,60.53
Carrot,Winter,2023,2,453,279,Kolkata,Wholesale,69.31419867,C,0,38.04
Potato,Rainy,2023,3,263,696,Mumbai,Retail,25.55786945,C,0,43.95
Tomato,Summer,2021,1,308,849,Bangalore,Retail,20.01821309,C,1,56.89
Potato,Summer,2024,11,365,309,Chennai,Wholesale,39.37804667,B,1,32.02
Onion,Rainy,2021,2,217,254,Chennai,Retail,60.14010207,C,0,36.62
Carrot,Rainy,2024,4,364,507,Hyderabad,Wholesale,25.68014949,C,0,45.45
Tomato,Summer,2021,4,843,716,Kolkata,Wholesale,52.91001392,B,0,37.52
Carrot,Rainy,2023,10,881,483,Delhi,Wholesale,31.85754627,C,1,42.21
Potato,Winter,2022,6,416,540,Kolkata,Retail,42.0521581,B,0,38.97
Onion,Winter,2023,4,186,383,Hyderabad,Wholesale,70.82796654,C,0,37.06
Brinjal,Summer,2022,4,863,558,Hyderabad,Wholesale,36.20485069,B,0,41.36
Potato,Summer,2024,10,585,907,Chennai,Retail,93.64228197,A,1,53.98
Onion,Summer,2023,1,832,947,Hyderabad,Retail,5.527418257,B,1,49.01
Potato,Summer,2023,7,526,880,Delhi,Wholesale,84.60346686,B,0,33.64
Brinjal,Winter,2023,10,667,654,Hyderabad,Retail,70.71248683,A,1,67.48
Brinjal,Winter,2021,4,355,866,Bangalore,Retail,3.092580417,B,0,65.77
Brinjal,Rainy,2024,1,765,245,Mumbai,Wholesale,40.29956088,C,1,35.93
Carrot,Rainy,2021,2,908,873,Hyderabad,Retail,89.19289663,B,0,54.08
Onion,Rainy,2024,2,257,514,Mumbai,Retail,59.66331388,A,0,63.18
Potato,Rainy,2023,7,428,356,Hyderabad,Wholesale,65.31773653,B,0,26.86
Onion,Rainy,2024,11,154,488,Kolkata,Wholesale,25.53306737,C,1,50.42
Potato,Rainy,2024,7,152,610,Hyderabad,Wholesale,79.81606716,A,0,68.36
Carrot,Rainy,2023,5,204,630,Hyderabad,Wholesale,50.81691368,B,0,67.63
Tomato,Rainy,2021,10,930,637,Bangalore,Retail,48.13206928,B,1,47.23
Brinjal,Summer,2021,8,739,695,Mumbai,Retail,99.306765,B,0,48.48
Tomato,Summer,2024,6,808,656,Delhi,Wholesale,97.04868041,A,0,44.27
Onion,Summer,2021,5,160,781,Chennai,Wholesale,70.6756296,A,0,86.04
Potato,Summer,2024,6,945,278,Bangalore,Wholesale,5.411625083,A,0,30.54
Potato,Winter,2023,9,654,174,Chennai,Wholesale,18.45788701,C,0,20.1
Onion,Winter,2021,3,296,520,Mumbai,Wholesale,12.042863,C,0,36.78
Carrot,Winter,2022,10,919,713,Hyderabad,Wholesale,47.4921879,B,1,51.08
Brinjal,Summer,2024,2,246,577,Hyderabad,Wholesale,18.32720032,C,0,48.7
Onion,Rainy,2022,1,682,161,Hyderabad,Retail,65.63538075,B,1,38.5
Carrot,Rainy,2024,5,202,882,Kolkata,Retail,82.90432418,C,0,72.07
Onion,Winter,2024,3,678,512,Chennai,Wholesale,73.8465986,B,0,31.83
Brinjal,Summer,2023,10,399,873,Chennai,Retail,8.227205198,C,1,57.22
Potato,Rainy,2022,10,175,407,Delhi,Wholesale,88.59540407,C,1,36.78
Potato,Winter,2023,5,855,157,Kolkata,Wholesale,84.77987219,A,0,25.32
Brinjal,Rainy,2021,12,492,650,Delhi,Wholesale,52.83292857,A,1,63.44
Potato,Summer,2022,12,693,152,Delhi,Wholesale,11.65249887,A,1,34.38
Carrot,Rainy,2023,9,240,556,Bangalore,Wholesale,18.60007612,B,0,62.02
Carrot,Summer,2024,8,657,593,Delhi,Retail,86.00005256,A,0,67.09
Tomato,Rainy,2024,6,329,812,Bangalore,Retail,12.48175689,A,0,75.81
Carrot,Winter,2023,7,697,303,Bangalore,Retail,44.04631879,B,0,51.15
Brinjal,Winter,2022,8,203,885,Kolkata,Wholesale,25.20575759,A,0,93.79
Tomato,Rainy,2021,6,702,307,Hyderabad,Wholesale,66.45224184,B,0,33.27
Potato,Rainy,2021,10,656,296,Chennai,Wholesale,51.58381049,A,1,34.99
Tomato,Winter,2021,5,176,543,Delhi,Retail,60.72111342,C,0,54.55
Onion,Winter,2023,2,198,862,Chennai,Retail,26.82081894,B,0,72.91
Onion,Rainy,2024,2,385,707,Bangalore,Wholesale,3.800299186,C,0,37.68
Potato,Winter,2023,12,629,758,Mumbai,Retail,27.15640669,A,1,53.43
Carrot,Winter,2022,10,915,365,Kolkata,Wholesale,83.2684836,B,1,46.26
Tomato,Winter,2023,9,470,926,Hyderabad,Wholesale,20.07799486,C,0,41.56
Potato,Summer,2024,1,941,365,Hyderabad,Wholesale,45.24423086,C,1,23.53
Brinjal,Winter,2024,8,278,612,Kolkata,Wholesale,66.08413556,C,0,45.98
Tomato,Rainy,2021,7,247,734,Kolkata,Wholesale,38.34780291,A,0,71.38
Potato,Summer,2024,2,887,560,Kolkata,Retail,60.85195448,C,0,27.41
Onion,Summer,2021,9,738,557,Hyderabad,Retail,76.79856153,B,0,38.71
Onion,Rainy,2023,7,336,337,Chennai,Retail,12.17852395,A,0,54.39
Tomato,Rainy,2024,5,194,921,Chennai,Wholesale,32.80952892,A,0,91.49
