vegetable_name,season,year,month,supply_level,demand_level,location,market_type,rainfall_index,quality_grade,holiday_season_flag,Price
Potato,Rainy,2022,3,375,551,Delhi,Wholesale,88.58059714,C,0,26.9
Cauliflower,Summer,2024,5,433,190,Bangalore,Retail,82.88412694,C,0,31.98
Carrot,Summer,2022,11,418,944,Mumbai,Retail,6.725144688,A,1,91.26
Cauliflower,Rainy,2023,1,850,645,Delhi,Retail,94.21917897,C,1,37.44
Potato,Rainy,2021,1,536,399,Kolkata,Wholesale,67.80294952,B,1,29.98
Onion,Winter,2023,11,713,455,Kolkata,Wholesale,66.42977707,B,1,35.08
Carrot,Winter,2022,9,399,375,Bangalore,Retail,5.792735754,B,0,57.21
Onion,Summer,2022,12,260,410,Kolkata,Wholesale,75.77733646,A,1,53.88
Carrot,Rainy,2024,9,826,595,Mumbai,Wholesale,40.47350352,C,0,39.83
Carrot,Winter,2024,12,824,370,Bangalore,Wholesale,79.17498596,A,1,58.59
Brinjal,Summer,2021,4,616,234,Kolkata,Retail,79.46769959,B,0,44.23
Cabbage,Rainy,2022,3,605,321,Chennai,Retail,30.26729415,B,0,34.56
Cabbage,Winter,2023,6,519,150,Kolkata,Retail,57.29026048,C,0,26.61
Cauliflower,Winter,2021,3,814,303,Delhi,Wholesale,30.3347145,C,0,27.31
Brinjal,Rainy,2023,10,251,299,Bangalore,Retail,72.11796487,C,1,47.42
Cabbage,Winter,2024,1,907,734,Kolkata,Retail,88.53205108,A,1,48.42
Tomato,Winter,2024,6,357,563,Chennai,Wholesale,41.38657922,C,0,37.82
Onion,Rainy,2024,3,910,714,Chennai,Wholesale,34.64562429,B,0,33.67
Potato,Winter,2021,5,354,850,Bangalore,Retail,56.56763596,A,0,60.36
Cauliflower,Rainy,2023,8,766,935,Kolkata,Retail,35.33832382,C,0,39.57
Potato,Rainy,2021,2,938,645,Chennai,Wholesale,33.36171213,A,0,33.56
Onion,Rainy,2022,9,617,188,Delhi,Retail,13.98223726,A,0,46.47
Cabbage,Summer,2021,1,798,278,Hyderabad,Wholesale,84.5216477,C,1,23.59
Potato,Rainy,2022,12,908,649,Delhi,Retail,67.02643215,C,1,31.23
Cabbage,Summer,2023,9,556,566,Mumbai,Retail,16.53186539,A,0,49.36
Onion,Rainy,2024,2,369,696,Chennai,Retail,6.850463179,B,0,51.66
Tomato,Winter,2024,1,551,657,Hyderabad,Wholesale,31.91991679,A,1,56.79
Potato,Winter,2021,11,514,836,Delhi,Retail,17.07992357,A,1,58.66
Onion,Summer,2023,7,532,918,Kolkata,Wholesale,93.1141281,B,0,39.78
Cauliflower,Winter,2022,12,936,594,Delhi,Wholesale,40.98819133,A,1,47.58
Brinjal,Rainy,2022,2,413,761,Hyderabad,Retail,73.62565462,A,0,72
Carrot,Rainy,2022,12,556,216,Chennai,Retail,57.83852994,B,1,54.18
Tomato,Summer,2023,7,888,793,Bangalore,Retail,20.77389086,B,0,46.2
Cabbage,Winter,2022,10,163,751,Bangalore,Wholesale,33.92933963,C,1,57.68
Brinjal,Winter,2024,7,770,536,Bangalore,Retail,15.42706538,B,0,49.64
Carrot,Rainy,2024,10,805,217,Bangalore,Wholesale,91.85067854,B,1,44.75
Brinjal,Rainy,2024,4,855,802,Kolkata,Retail,58.85612713,C,0,42.57
Onion,Rainy,2022,3,535,506,Bangalore,Retail,16.53820593,B,0,42.83
Brinjal,Winter,2022,2,257,337,Mumbai,Wholesale,92.12825326,A,0,56.34
Brinjal,Rainy,2021,4,350,745,Hyderabad,Retail,55.3331835,A,0,76.11
Carrot,Summer,2022,4,389,894,Delhi,Wholesale,34.22419236,B,0,61.26
Tomato,Summer,2021,1,493,279,Kolkata,Retail,41.43648727,B,1,46.43
Potato,Rainy,2023,3,824,734,Delhi,Wholesale,29.83042894,A,0,36.02
Potato,Rainy,2023,2,768,471,Bangalore,Wholesale,21.22225527,B,0,26.66
Onion,Winter,2022,4,491,335,Mumbai,Retail,34.02275412,A,0,49.71
Brinjal,Summer,2023,3,462,932,Chennai,Wholesale,85.34694426,C,0,43.95
Tomato,Winter,2023,9,294,505,Mumbai,Retail,98.65165303,B,0,50.46
Onion,Summer,2022,10,194,397,Kolkata,Retail,95.44389949,C,1,45.48
Cabbage,Winter,2021,11,366,944,Kolkata,Wholesale,67.51228559,C,1,41.18
Tomato,Winter,2021,1,948,866,Chennai,Wholesale,93.34995942,A,1,50.6
Tomato,Summer,2021,2,317,186,Delhi,Wholesale,22.93461087,B,0,36.35
Brinjal,Winter,2021,9,353,615,Delhi,Retail,8.795145018,B,0,59.28
Onion,Rainy,2022,10,488,166,Mumbai,Wholesale,95.67708462,A,1,39.04
Potato,Summer,2022,7,404,226,Hyderabad,Retail,84.73290444,A,0,38.29
Potato,Winter,2022,8,774,775,Kolkata,Wholesale,61.15028967,A,0,35.69
Cauliflower,Winter,2021,7,540,528,Hyderabad,Retail,23.41574623,A,0,56.06
Onion,Winter,2023,5,330,586,Kolkata,Retail,54.74451879,B,0,48.74
Onion,Rainy,2021,2,766,927,Hyderabad,Retail,79.68688058,C,0,36.29
Potato,Winter,2023,10,433,363,Chennai,Retail,99.66621045,C,1,31.06
Potato,Rainy,2023,6,528,732,Kolkata,Wholesale,84.84246364,B,0,31.06
Tomato,Summer,2022,5,527,350,Bangalore,Wholesale,94.11137292,A,0,42.75
Cabbage,Winter,2023,11,715,316,Chennai,Retail,97.93294232,C,1,29.8
Cauliflower,Summer,2024,11,651,187,Kolkata,Wholesale,35.47657971,A,1,43.95
Tomato,Winter,2023,12,260,515,Kolkata,Wholesale,19.80555703,A,1,66.21
Brinjal,Rainy,2024,9,571,381,Mumbai,Wholesale,83.59523805,B,0,39.65
Cabbage,Winter,2023,7,787,474,Mumbai,Wholesale,88.47532365,A,0,32.34
Cauliflower,Summer,2021,10,912,352,Hyderabad,Retail,56.34691189,B,1,42.22
Brinjal,Summer,2022,10,708,307,Hyderabad,Wholesale,15.17440915,C,1,37.65
Onion,Rainy,2024,11,650,777,Mumbai,Wholesale,59.35554047,C,1,34.31
Cauliflower,Summer,2022,6,470,307,Mumbai,Wholesale,9.185748131,B,0,35.5
Potato,Summer,2022,4,860,418,Chennai,Wholesale,32.43296004,C,0,21.31
Potato,Rainy,2021,6,911,453,Delhi,Retail,79.03072051,B,0,30.31
Carrot,Winter,2024,2,682,922,Mumbai,Wholesale,51.38148535,B,0,52.09
Cabbage,Rainy,2022,7,944,788,Mumbai,Retail,46.09909022,C,0,31.16
Tomato,Summer,2023,6,325,660,Hyderabad,Retail,71.44759798,A,0,67.95
Onion,Rainy,2023,1,240,570,Mumbai,Wholesale,4.960482236,C,1,45.12
Cabbage,Rainy,2024,4,600,472,Chennai,Wholesale,47.99020037,A,0,36.44
Cauliflower,Winter,2023,4,774,937,Kolkata,Retail,55.30425044,B,0,45.67
Tomato,Rainy,2022,1,268,860,Chennai,Wholesale,11.9190426,B,1,64.3
Carrot,Summer,2023,4,785,248,Mumbai,Wholesale,51.33175392,C,0,36.37
Tomato,Summer,2023,1,711,448,Mumbai,Wholesale,76.69133348,B,1,38.6
Potato,Rainy,2023,2,928,489,Delhi,Wholesale,56.12403585,A,0,30.62
Cabbage,Winter,2022,7,743,333,Hyderabad,Wholesale,72.09686367,A,0,31.43
Carrot,Rainy,2022,11,493,502,Bangalore,Wholesale,10.89241853,A,1,68.39
Carrot,Summer,2023,11,247,491,Bangalore,Wholesale,17.34275154,A,1,78.91
Potato,Rainy,2023,1,843,779,Delhi,Wholesale,28.90647681,C,1,28.18
Tomato,Summer,2023,10,786,239,Delhi,Wholesale,34.5185292,C,1,31.75
Carrot,Winter,2024,4,911,812,Kolkata,Retail,79.13068632,A,0,67.31
Tomato,Winter,2021,9,433,513,Delhi,Wholesale,5.064220373,C,0,36.07
Potato,Summer,2022,10,843,455,Hyderabad,Retail,81.96986226,C,1,29.39
Cauliflower,Rainy,2022,9,587,657,Bangalore,Retail,69.60806997,A,0,55.34
Tomato,Summer,2023,7,901,360,Kolkata,Wholesale,17.33471104,C,0,29.66
Potato,Summer,2024,9,170,393,Delhi,Wholesale,75.98433846,C,0,33.7
Potato,Winter,2022,3,947,645,Delhi,Wholesale,80.66104468,A,0,31.12
Carrot,Rainy,2021,1,198,790,Delhi,Retail,35.44538223,C,1,74.21
Tomato,Winter,2024,10,655,788,Kolkata,Wholesale,37.36578021,B,1,45.32
Cabbage,Summer,2024,5,437,257,Delhi,Retail,1.79618212,A,0,45.26
Cauliflower,Rainy,2024,4,720,432,Delhi,Retail,97.20629979,A,0,48.13
Cauliflower,Rainy,2023,10,391,852,Hyderabad,Retail,71.87604993,C,1,49.03
Potato,Rainy,2024,3,447,761,Bangalore,Retail,57.10286384,C,0,35.7
Cauliflower,Summer,2023,11,183,621,Delhi,Wholesale,78.95525824,A,1,76.52
Onion,Winter,2021,4,870,934,Mumbai,Retail,93.47047764,C,0,34.78
Tomato,Rainy,2021,11,843,566,Kolkata,Retail,55.67189853,C,1,39.79
Potato,Rainy,2021,5,389,881,Bangalore,Wholesale,14.33233669,A,0,52.2
Onion,Rainy,2024,9,869,590,Chennai,Wholesale,91.89097686,C,0,25.86
Brinjal,Rainy,2024,3,220,503,Hyderabad,Retail,24.70111686,C,0,53.97
Cabbage,Summer,2022,9,186,919,Delhi,Wholesale,43.48406851,B,0,66.49
Cauliflower,Winter,2022,9,814,521,Delhi,Retail,74.29584075,B,0,39.78
Cauliflower,Winter,2023,9,225,317,Delhi,Wholesale,79.6757807,C,0,33.52
Cauliflower,Winter,2024,2,465,742,Hyderabad,Wholesale,87.69515499,B,0,40.82
Potato,Summer,2024,3,841,685,Chennai,Wholesale,3.553347305,A,0,36.47
Onion,Rainy,2021,8,817,767,Bangalore,Retail,85.61730546,B,0,40.01
Carrot,Winter,2023,9,427,784,Delhi,Wholesale,85.57165448,A,0,68.83
Cauliflower,Rainy,2022,10,691,225,Hyderabad,Wholesale,28.56897447,C,1,30.42
Tomato,Winter,2024,12,885,643,Bangalore,Wholesale,52.71123704,A,1,50.53
Carrot,Winter,2021,6,653,792,Chennai,Wholesale,93.05629743,C,0,41.8
Cabbage,Rainy,2021,6,834,709,Chennai,Wholesale,14.40781183,B,0,31.07
Brinjal,Summer,2021,10,311,611,Chennai,Retail,92.42046943,B,1,61.93
Onion,Winter,2021,8,887,340,Hyderabad,Wholesale,29.39937878,B,0,30.27
Brinjal,Summer,2021,8,531,584,Delhi,Wholesale,76.77749395,A,0,54.76
Cauliflower,Rainy,2023,6,628,305,Delhi,Wholesale,8.492543693,B,0,34.02
Carrot,Rainy,2024,11,251,602,Delhi,Retail,39.35408984,B,1,72.93
Carrot,Rainy,2023,6,259,183,Hyderabad,Retail,55.00216953,B,0,53.13
Carrot,Summer,2024,6,245,554,Delhi,Retail,97.40101716,B,0,65.37
Potato,Rainy,2021,11,864,851,Mumbai,Retail,42.48366466,C,1,34.13
Carrot,Rainy,2022,1,233,647,Chennai,Wholesale,0.192310338,B,1,70.88
Cauliflower,Winter,2022,8,519,258,Delhi,Retail,73.53049101,C,0,32.75
Tomato,Summer,2022,7,939,726,Hyderabad,Retail,69.52932724,C,0,36.69
Cabbage,Winter,2024,10,699,537,Kolkata,Wholesale,74.23807706,B,1,31.93
Onion,Rainy,2023,4,303,670,Delhi,Retail,81.77947171,C,0,43.83
Cabbage,Winter,2021,2,375,905,Delhi,Retail,72.0466709,C,0,42.31
Brinjal,Summer,2023,4,205,337,Chennai,Retail,57.50070214,B,0,56.42
Tomato,Summer,2023,6,222,485,Kolkata,Retail,58.98233304,B,0,56.21
Cauliflower,Summer,2022,7,432,812,Chennai,Wholesale,29.78780531,C,0,38.83
Onion,Rainy,2024,8,230,477,Chennai,Wholesale,19.67279412,C,0,38.93
Brinjal,Rainy,2021,2,279,270,Chennai,Wholesale,91.81752586,A,0,52.51
Potato,Summer,2022,2,515,834,Bangalore,Retail,16.76934046,C,0,36.44
Tomato,Winter,2021,2,935,152,Chennai,Wholesale,51.69370196,C,0,26.68
Cauliflower,Rainy,2023,3,322,418,Mumbai,Wholesale,15.68584375,B,0,41.02
Tomato,Summer,2023,12,886,587,Chennai,Wholesale,33.85184059,A,1,50.75
Carrot,Summer,2021,1,462,520,Mumbai,Retail,67.29999133,A,1,75.52
Carrot,Winter,2024,12,158,757,Kolkata,Wholesale,97.01646569,C,1,72.22
Cabbage,Winter,2021,5,496,600,Hyderabad,Retail,92.27002275,B,0,38.17
Brinjal,Winter,2022,4,474,214,Delhi,Wholesale,69.55816528,C,0,32.53
Brinjal,Rainy,2022,1,244,316,Bangalore,Retail,13.78366493,A,1,73.82
Brinjal,Summer,2021,9,867,743,Delhi,Wholesale,56.38675328,A,0,53.06
Brinjal,Summer,2022,10,379,570,Hyderabad,Retail,99.4129992,A,1,71.9
Onion,Rainy,2022,6,667,483,Mumbai,Retail,39.10761182,A,0,49.93
Potato,Rainy,2022,7,464,428,Chennai,Wholesale,26.21267288,C,0,24.85
Carrot,Rainy,2023,3,405,880,Hyderabad,Retail,98.35575355,C,0,54.89
Brinjal,Summer,2021,11,655,571,Chennai,Wholesale,44.92574507,A,1,58.8
Tomato,Rainy,2024,4,480,491,Delhi,Wholesale,6.232763403,B,0,40.94
Brinjal,Winter,2022,8,218,394,Hyderabad,Retail,22.31950308,A,0,74.12
Brinjal,Winter,2021,11,337,428,Bangalore,Wholesale,30.0473361,C,1,43.52
Cauliflower,Summer,2024,9,276,266,Delhi,Retail,46.63841339,C,0,37.21
Cabbage,Winter,2021,10,557,708,Delhi,Wholesale,25.87904338,B,1,38.38
Cabbage,Winter,2021,10,765,394,Mumbai,Wholesale,32.59593943,C,1,26.63
Potato,Winter,2024,1,724,353,Bangalore,Retail,86.74985759,C,1,28.83
Potato,Summer,2023,8,260,483,Delhi,Wholesale,12.32964214,A,0,47.7
Cauliflower,Winter,2021,7,692,490,Hyderabad,Retail,1.97687725,B,0,43.28
Tomato,Rainy,2024,2,893,734,Hyderabad,Wholesale,19.01226527,C,0,32.83
Cabbage,Rainy,2023,2,943,442,Hyderabad,Retail,53.75076091,B,0,33.06
Cauliflower,Winter,2022,8,873,827,Kolkata,Retail,72.2029776,C,0,36.23
Cabbage,Rainy,2021,10,698,184,Delhi,Retail,40.08363373,B,1,35.77
Tomato,Winter,2023,11,524,514,Bangalore,Wholesale,57.07715098,A,1,53.16
Onion,Rainy,2021,5,341,463,Delhi,Retail,45.78210658,C,0,38.55
Cauliflower,Summer,2021,11,840,827,Kolkata,Retail,27.99051912,A,1,60.91
Carrot,Rainy,2021,9,704,625,Bangalore,Wholesale,43.06010375,C,0,41.02
Cabbage,Summer,2023,11,827,468,Kolkata,Retail,65.88108844,B,1,37.45
Onion,Rainy,2022,12,939,465,Delhi,Wholesale,2.779742377,B,1,36.34
Onion,Winter,2024,12,879,667,Hyderabad,Wholesale,81.64021378,A,1,44.44
Carrot,Summer,2022,9,614,169,Hyderabad,Wholesale,68.96818514,C,0,35.46
Onion,Winter,2024,10,526,909,Chennai,Retail,86.40198664,A,1,63.83
Brinjal,Rainy,2023,7,808,595,Delhi,Wholesale,23.267835,A,0,53.36
Cabbage,Summer,2022,2,747,844,Mumbai,Wholesale,81.74437257,A,0,38.61
Cabbage,Rainy,2022,3,175,297,Kolkata,Wholesale,69.85504287,C,0,30.93
Cabbage,Rainy,2023,2,270,526,Hyderabad,Wholesale,58.94981472,B,0,39.11
Onion,Winter,2023,12,541,523,Kolkata,Wholesale,68.18261385,A,1,47.45
Brinjal,Rainy,2021,8,771,235,Bangalore,Wholesale,12.93953385,C,0,33.34
Onion,Summer,2021,3,860,771,Kolkata,Retail,85.59458849,C,0,33.69
Cauliflower,Rainy,2022,4,818,154,Delhi,Retail,95.68767734,B,0,34.86
Cabbage,Rainy,2023,12,623,278,Kolkata,Wholesale,67.45130718,B,1,29.31
Cabbage,Summer,2022,4,401,192,Delhi,Wholesale,25.40942844,A,0,34.1
Cabbage,Rainy,2024,2,935,633,Bangalore,Wholesale,64.47166426,C,0,23.38
Tomato,Summer,2021,1,799,615,Delhi,Wholesale,44.45456498,A,1,51.43
Tomato,Rainy,2021,11,943,734,Hyderabad,Retail,91.44290674,C,1,39.39
Cabbage,Summer,2021,9,346,632,Delhi,Wholesale,80.01384143,C,0,31.61
Cabbage,Summer,2023,8,158,244,Delhi,Wholesale,33.81900488,A,0,45.57
Tomato,Summer,2022,8,645,931,Hyderabad,Retail,30.02493065,A,0,63.46
Cauliflower,Summer,2023,5,669,623,Delhi,Retail,68.05139265,B,0,42.65
Potato,Rainy,2023,7,902,770,Bangalore,Retail,12.1001288,B,0,36.19
Onion,Rainy,2022,4,671,858,Mumbai,Retail,27.776331,A,0,56.73
Cabbage,Summer,2022,9,697,681,Chennai,Wholesale,56.55563154,A,0,38.15
Carrot,Winter,2024,11,760,713,Hyderabad,Retail,33.93456956,C,1,51.06
Onion,Summer,2024,9,871,575,Hyderabad,Wholesale,25.50382549,C,0,27.98
Cauliflower,Summer,2023,6,413,509,Delhi,Retail,51.04879698,B,0,46.02
Cauliflower,Summer,2022,9,436,690,Delhi,Wholesale,72.90945553,A,0,51.62
Onion,Winter,2021,6,350,846,Delhi,Retail,61.23000733,C,0,46.11
Onion,Summer,2021,11,674,702,Chennai,Wholesale,25.74806037,B,1,40.33
Tomato,Rainy,2023,10,653,617,Delhi,Wholesale,12.15266637,C,1,37.4
Tomato,Winter,2023,8,214,833,Bangalore,Retail,78.56001807,C,0,60.12
Carrot,Summer,2024,7,741,632,Chennai,Retail,52.19724017,B,0,54.58
Onion,Winter,2022,9,243,650,Mumbai,Retail,71.12539617,C,0,47.71
Onion,Rainy,2024,4,477,564,Kolkata,Retail,19.52475511,A,0,56.05
Tomato,Summer,2023,6,343,520,Kolkata,Wholesale,52.0303217,A,0,54.4
Brinjal,Summer,2024,5,921,320,Hyderabad,Wholesale,86.58437535,A,0,45.83
Onion,Summer,2021,7,559,410,Kolkata,Retail,5.612733399,C,0,35.16
Cabbage,Rainy,2024,11,190,621,Mumbai,Wholesale,46.65032717,A,1,69.24
Cauliflower,Rainy,2023,6,512,740,Hyderabad,Retail,35.8839681,B,0,48.55
Tomato,Winter,2021,12,380,418,Delhi,Wholesale,7.183281041,B,1,45.59
Cauliflower,Summer,2024,8,254,279,Hyderabad,Wholesale,60.28784803,B,0,37.44
Cabbage,Winter,2022,5,777,939,Bangalore,Retail,16.57565691,B,0,41.2
Onion,Rainy,2023,9,499,610,Bangalore,Retail,53.30172435,A,0,54.81
Brinjal,Summer,2024,1,596,808,Mumbai,Retail,59.58919365,C,1,49.13
Onion,Winter,2021,10,190,152,Bangalore,Retail,42.22661574,C,1,37.8
Tomato,Winter,2021,1,938,443,Chennai,Retail,7.415505604,A,1,58.69
Carrot,Rainy,2021,9,174,723,Mumbai,Retail,24.80348613,C,0,72.41
Potato,Rainy,2023,6,526,768,Mumbai,Wholesale,43.52340725,C,0,28.37
Potato,Winter,2022,5,508,893,Mumbai,Retail,88.87346489,C,0,35.05
Onion,Winter,2023,5,710,339,Mumbai,Wholesale,12.69858261,C,0,27.02
Brinjal,Winter,2024,10,704,417,Mumbai,Wholesale,22.78204702,C,1,38.6
Tomato,Rainy,2021,8,446,939,Delhi,Retail,96.27574056,C,0,45.95
Potato,Rainy,2022,11,704,812,Delhi,Retail,47.36458369,A,1,51.84
Brinjal,Rainy,2023,1,359,157,Delhi,Wholesale,52.35105734,B,1,42.83
Brinjal,Summer,2021,3,883,516,Delhi,Retail,28.02356179,B,0,48.13
Cauliflower,Summer,2023,10,841,544,Kolkata,Retail,9.036819958,A,1,58.07
Carrot,Summer,2023,10,532,633,Hyderabad,Wholesale,14.65015807,B,1,56.1
Onion,Rainy,2022,8,564,893,Chennai,Retail,4.020793339,A,0,61.33
Onion,Winter,2024,11,502,167,Hyderabad,Retail,73.17130504,C,1,33.2
Cabbage,Summer,2022,7,434,334,Chennai,Retail,30.15319193,C,0,31.2
Tomato,Rainy,2024,12,937,640,Chennai,Wholesale,76.54638647,C,1,33.22
Brinjal,Winter,2024,1,851,554,Hyderabad,Retail,0.703344074,B,1,53.82
Potato,Rainy,2021,12,916,356,Kolkata,Retail,24.70479901,B,1,35.51
Cabbage,Rainy,2021,6,397,636,Hyderabad,Wholesale,31.26428808,C,0,31.56
Tomato,Winter,2021,2,613,361,Kolkata,Retail,46.22091904,A,0,53.05
Tomato,Summer,2023,2,484,196,Delhi,Wholesale,98.78025569,B,0,31.69
Cauliflower,Rainy,2021,2,700,291,Mumbai,Wholesale,45.739468,B,0,31.91
Tomato,Winter,2021,5,764,831,Hyderabad,Retail,35.36179012,B,0,47.36
Potato,Summer,2023,9,909,478,Mumbai,Retail,61.89265702,C,0,26.56
Tomato,Winter,2021,6,586,938,Delhi,Wholesale,48.35912403,B,0,44.45
Cabbage,Summer,2022,7,225,941,Delhi,Wholesale,6.728403386,C,0,52.02
Carrot,Rainy,2023,12,711,153,Kolkata,Retail,88.88016812,B,1,51.38
Cauliflower,Summer,2022,9,837,222,Bangalore,Retail,1.475405254,B,0,39.33
Potato,Winter,2023,5,489,828,Chennai,Wholesale,95.19276463,B,0,33.4
Brinjal,Summer,2023,6,220,659,Delhi,Retail,57.67988531,B,0,68.53
Potato,Summer,2024,11,576,524,Kolkata,Retail,50.138309,A,1,48.96
Onion,Rainy,2023,8,188,580,Kolkata,Wholesale,75.84195182,B,0,52.59
Onion,Summer,2023,9,463,423,Kolkata,Wholesale,96.02211955,B,0,32.36
Brinjal,Winter,2023,3,747,766,Bangalore,Retail,85.59099237,A,0,62.24
Brinjal,Summer,2023,12,444,190,Delhi,Wholesale,96.33125345,B,1,40.99
Onion,Rainy,2023,12,165,253,Hyderabad,Retail,24.72075563,A,1,64.66
Tomato,Rainy,2024,5,677,498,Hyderabad,Wholesale,24.64549164,A,0,47.03
Potato,Winter,2023,6,479,632,Delhi,Wholesale,73.25834516,A,0,38.65
Potato,Summer,2021,9,367,880,Mumbai,Retail,59.30119898,A,0,60.19
Carrot,Rainy,2023,11,175,729,Mumbai,Wholesale,52.23639611,B,1,81.19
Tomato,Rainy,2021,12,369,779,Delhi,Retail,30.48128233,A,1,75.91
Onion,Summer,2021,3,780,407,Hyderabad,Retail,98.10452809,B,0,35.77
Tomato,Winter,2023,10,422,226,Mumbai,Retail,5.505237708,B,1,47.59
Cabbage,Summer,2024,11,448,160,Kolkata,Retail,60.81894362,C,1,30.41
Tomato,Summer,2024,4,683,473,Hyderabad,Retail,20.2024816,A,0,55.52
Carrot,Winter,2021,12,392,595,Hyderabad,Wholesale,65.0695577,B,1,57.02
Cauliflower,Summer,2021,8,511,706,Bangalore,Wholesale,14.57824233,C,0,35.55
Brinjal,Rainy,2023,1,303,213,Bangalore,Retail,9.984806993,B,1,53.91
Carrot,Summer,2023,10,157,709,Chennai,Wholesale,49.85253574,C,1,71.73
Brinjal,Summer,2022,8,695,424,Mumbai,Retail,60.58137479,A,0,58.82
Brinjal,Winter,2024,1,406,279,Kolkata,Retail,69.83821969,A,1,64.22
Onion,Summer,2021,8,396,407,Delhi,Retail,23.37586823,C,0,36.8
Cauliflower,Summer,2023,2,449,618,Bangalore,Retail,34.04828023,C,0,40.8
Cabbage,Summer,2023,4,941,785,Hyderabad,Retail,18.78277732,A,0,47.19
Cauliflower,Winter,2022,8,260,449,Hyderabad,Retail,31.9910685,B,0,51.2
Brinjal,Winter,2021,6,503,602,Kolkata,Wholesale,77.62873652,B,0,44.64
Potato,Rainy,2022,12,234,712,Chennai,Wholesale,39.89503133,A,1,64.59
Cabbage,Winter,2022,6,910,522,Mumbai,Retail,59.21847286,A,0,42.24
Tomato,Rainy,2023,5,619,791,Hyderabad,Wholesale,23.93472469,A,0,53.16
Cabbage,Rainy,2023,11,374,842,Chennai,Retail,34.19988025,B,1,53.84
Potato,Winter,2022,5,478,801,Chennai,Wholesale,80.8395221,C,0,28.74
Brinjal,Winter,2024,8,426,813,Hyderabad,Wholesale,75.73096378,C,0,43.44
Carrot,Summer,2021,4,224,179,Hyderabad,Retail,68.95114959,C,0,45.39
Carrot,Winter,2023,10,928,348,Delhi,Retail,1.003865251,A,1,70.41
Cauliflower,Winter,2022,3,888,830,Chennai,Wholesale,77.68779108,B,0,35.3
Carrot,Winter,2022,8,275,221,Chennai,Wholesale,48.31002411,C,0,40.18
Tomato,Winter,2021,3,256,896,Mumbai,Retail,58.60894741,A,0,85.04
Brinjal,Rainy,2022,12,282,795,Bangalore,Retail,13.86952161,A,1,90.91
Onion,Rainy,2024,5,554,774,Hyderabad,Retail,77.87713447,C,0,37.77
Onion,Summer,2024,8,707,646,Hyderabad,Wholesale,93.54539235,A,0,40.59
Carrot,Winter,2024,7,735,837,Hyderabad,Retail,1.41101833,C,0,50.3
Potato,Rainy,2023,12,818,453,Hyderabad,Wholesale,67.50989218,C,1,24.04
Carrot,Summer,2024,2,531,868,Chennai,Wholesale,26.66854929,B,0,55.62
Potato,Summer,2023,12,456,647,Chennai,Retail,37.62765101,A,1,55.3
Tomato,Rainy,2023,11,467,332,Kolkata,Retail,68.49796649,B,1,46.64
Onion,Rainy,2023,12,822,527,Bangalore,Retail,32.92552443,B,1,43.45
Cabbage,Summer,2023,5,756,895,Chennai,Wholesale,44.25548567,C,0,27.94
Tomato,Summer,2024,4,479,618,Hyderabad,Retail,90.06278433,A,0,58.73
Cauliflower,Summer,2024,9,782,285,Chennai,Wholesale,54.7679817,C,0,26.42
Potato,Winter,2022,4,340,467,Hyderabad,Wholesale,0.220892416,B,0,34.32
Carrot,Summer,2021,4,628,643,Mumbai,Wholesale,81.54695168,A,0,59.92
Cabbage,Summer,2021,2,910,516,Delhi,Retail,69.37417393,A,0,41.65
Cabbage,Rainy,2023,5,859,770,Kolkata,Wholesale,9.459436989,B,0,31.68
Brinjal,Summer,2023,3,844,331,Delhi,Retail,15.43412588,B,0,46.91
Brinjal,Rainy,2023,3,244,582,Hyderabad,Wholesale,33.43926042,A,0,71.3
Onion,Winter,2024,9,333,532,Hyderabad,Retail,77.7581178,C,0,39.29
Cabbage,Winter,2024,1,467,378,Hyderabad,Retail,39.68752952,B,1,40.68
Brinjal,Winter,2023,11,616,514,Chennai,Retail,48.73527955,C,1,45.52
Tomato,Winter,2021,6,169,458,Mumbai,Wholesale,78.32593005,A,0,66.39
Brinjal,Winter,2024,11,570,435,Delhi,Retail,20.07749985,A,1,67.57
Carrot,Rainy,2022,4,151,330,Mumbai,Retail,92.44974187,B,0,64.84
Cauliflower,Rainy,2023,3,444,663,Hyderabad,Wholesale,30.41506466,A,0,52.74
Brinjal,Summer,2021,8,557,233,Chennai,Wholesale,43.47117529,C,0,33.17
Onion,Summer,2023,3,732,165,Chennai,Retail,73.21996468,A,0,42.62
Tomato,Summer,2024,11,438,844,Delhi,Retail,70.17676552,C,1,48.87
Carrot,Summer,2023,1,327,257,Kolkata,Wholesale,63.99376059,A,1,63.12
Cabbage,Winter,2024,1,856,769,Bangalore,Wholesale,11.66016258,A,1,44.51
Brinjal,Winter,2024,4,942,335,Bangalore,Wholesale,86.75327439,B,0,36.73
Tomato,Winter,2022,10,746,642,Hyderabad,Wholesale,79.31676593,C,1,34.48
Onion,Winter,2021,2,291,610,Kolkata,Wholesale,47.49738182,B,0,44.9
Cauliflower,Winter,2022,8,588,795,Kolkata,Retail,68.75597274,B,0,46.4
Potato,Summer,2023,7,691,833,Mumbai,Wholesale,66.43274855,B,0,30.18
Cabbage,Winter,2022,9,450,187,Mumbai,Retail,63.29412588,C,0,27.37
Potato,Summer,2021,12,549,544,Bangalore,Retail,57.47664133,C,1,33.66
Onion,Rainy,2024,7,713,735,Chennai,Wholesale,85.98416416,B,0,33.83
Onion,Winter,2023,9,892,328,Kolkata,Retail,11.60427127,C,0,32.17
